transaction_id,customer_id,email,phone,age,country,device_type,transaction_amount,hour_of_day,num_prev_txns,is_international,fraud
tx_002151,771876,user771876@example.com,+1-555-441-4755,39,FR,desktop,328.36,17,0,0,0
tx_002152,859247,user859247@example.com,+1-555-505-6621,76,US,tablet,100.06,16,2,0,0
tx_002153,918293,user918293@example.com,+1-555-856-9159,55,IN,mobile,190.25,23,4,1,0
tx_002154,933955,user933955@example.com,+1-555-258-1612,65,US,mobile,137.61,11,2,1,0
tx_002155,133178,user133178@example.com,+1-555-849-8047,51,DE,mobile,607.2,0,6,0,0
tx_002156,847258,user847258@example.com,+1-555-350-2158,48,US,mobile,370.53,14,2,0,0
tx_002157,776092,user776092@example.com,+1-555-213-5189,60,NG,tablet,156.99,9,3,0,0
tx_002158,249413,user249413@example.com,+1-555-354-2476,73,FR,desktop,150.04,2,2,0,0
tx_002159,347031,user347031@example.com,+1-555-829-8041,40,BR,mobile,652.85,20,3,0,0
tx_002160,972951,user972951@example.com,+1-555-575-1334,73,US,mobile,618.1,15,1,0,0
tx_002161,502922,user502922@example.com,+1-555-225-7309,34,DE,mobile,291.5,15,5,1,0
tx_002162,725956,user725956@example.com,+1-555-437-4613,45,IN,desktop,204.64,15,5,0,0
tx_002163,154966,user154966@example.com,+1-555-832-3385,80,US,desktop,68.16,23,2,0,0
tx_002164,676166,user676166@example.com,+1-555-979-9643,82,IN,mobile,102.84,16,3,0,0
tx_002165,364912,user364912@example.com,+1-555-635-3628,80,DE,mobile,63.23,17,5,0,0
tx_002166,797809,user797809@example.com,+1-555-988-2905,39,IN,desktop,437.57,18,3,0,0
tx_002167,200888,user200888@example.com,+1-555-878-4882,75,DE,desktop,69.19,17,1,0,1
tx_002168,994839,user994839@example.com,+1-555-873-3719,81,BR,mobile,148.5,16,4,0,0
tx_002169,309575,user309575@example.com,+1-555-743-7549,84,IN,mobile,32.38,1,2,0,0
tx_002170,467381,user467381@example.com,+1-555-435-1271,19,CA,tablet,48.69,9,5,0,0
tx_002171,129511,user129511@example.com,+1-555-368-7227,68,BR,desktop,338.91,6,5,0,0
tx_002172,186806,user186806@example.com,+1-555-811-4798,85,GB,tablet,260.32,21,2,1,0
tx_002173,944990,user944990@example.com,+1-555-902-8054,69,US,mobile,210.27,14,4,0,0
tx_002174,731547,user731547@example.com,+1-555-191-4004,33,CA,mobile,150.72,12,4,0,0
tx_002175,905788,user905788@example.com,+1-555-570-1163,69,DE,mobile,42.3,12,4,0,0
tx_002176,860727,user860727@example.com,+1-555-346-7868,25,CA,desktop,134.81,16,1,0,0
tx_002177,685894,user685894@example.com,+1-555-867-2192,50,US,desktop,181.52,18,2,0,0
tx_002178,681763,user681763@example.com,+1-555-636-5299,60,US,mobile,323.0,4,2,0,0
tx_002179,392683,user392683@example.com,+1-555-867-8496,49,US,tablet,421.33,23,0,0,0
tx_002180,730471,user730471@example.com,+1-555-956-9324,65,FR,tablet,346.35,18,3,0,0
tx_002181,948970,user948970@example.com,+1-555-764-3213,34,NG,mobile,259.19,4,4,0,0
tx_002182,310201,user310201@example.com,+1-555-324-8542,59,BR,desktop,207.84,14,2,0,1
tx_002183,974633,user974633@example.com,+1-555-728-7984,61,DE,desktop,240.85,10,3,1,0
tx_002184,570717,user570717@example.com,+1-555-353-9311,61,GB,mobile,127.45,9,1,0,0
tx_002185,815077,user815077@example.com,+1-555-253-8335,37,DE,desktop,221.49,20,1,0,0
tx_002186,419389,user419389@example.com,+1-555-401-1805,38,FR,mobile,180.71,6,3,0,0
tx_002187,713444,user713444@example.com,+1-555-838-9498,35,DE,desktop,827.93,20,2,0,0
tx_002188,600904,user600904@example.com,+1-555-972-1222,49,BR,desktop,245.36,15,4,0,0
tx_002189,395918,user395918@example.com,+1-555-508-4091,57,IN,desktop,23.38,19,0,0,0
tx_002190,124364,user124364@example.com,+1-555-401-4502,42,DE,desktop,144.3,17,2,1,0
tx_002191,894953,user894953@example.com,+1-555-116-5366,45,US,mobile,165.54,14,4,0,0
tx_002192,724287,user724287@example.com,+1-555-166-3116,37,DE,mobile,379.16,4,4,0,0
tx_002193,549922,user549922@example.com,+1-555-746-2114,32,GB,desktop,268.52,23,3,1,0
tx_002194,593461,user593461@example.com,+1-555-706-8532,62,NG,mobile,258.81,15,1,1,0
tx_002195,669113,user669113@example.com,+1-555-979-6775,73,DE,desktop,499.91,8,5,0,0
tx_002196,123396,user123396@example.com,+1-555-892-5273,37,NG,mobile,619.99,6,4,1,1
tx_002197,255919,user255919@example.com,+1-555-911-7970,76,US,mobile,338.56,2,2,0,1
tx_002198,990936,user990936@example.com,+1-555-924-9235,56,BR,mobile,153.4,7,2,0,0
tx_002199,119293,user119293@example.com,+1-555-719-3015,29,FR,desktop,157.14,3,1,0,0
tx_002200,198987,user198987@example.com,+1-555-142-3905,42,BR,mobile,457.54,21,4,0,1
tx_002201,988763,user988763@example.com,+1-555-366-9407,18,DE,desktop,156.76,10,5,0,0
tx_002202,806314,user806314@example.com,+1-555-133-5895,20,DE,mobile,197.3,15,2,0,0
tx_002203,659330,user659330@example.com,+1-555-988-3530,40,DE,desktop,141.79,19,2,0,0
tx_002204,926294,user926294@example.com,+1-555-620-2423,48,GB,desktop,81.04,23,3,0,0
tx_002205,716776,user716776@example.com,+1-555-478-9897,72,IN,mobile,786.22,10,0,0,1
tx_002206,179326,user179326@example.com,+1-555-703-5814,27,DE,mobile,198.32,1,1,0,1
tx_002207,145351,user145351@example.com,+1-555-971-8759,75,FR,mobile,547.96,14,1,0,0
tx_002208,889902,user889902@example.com,+1-555-349-6723,33,US,mobile,158.46,22,4,0,0
tx_002209,479335,user479335@example.com,+1-555-684-4992,27,US,desktop,122.29,8,1,0,0
tx_002210,417786,user417786@example.com,+1-555-264-8723,65,GB,mobile,318.78,2,0,0,0
tx_002211,355829,user355829@example.com,+1-555-245-4208,70,DE,desktop,420.1,17,2,0,0
tx_002212,819236,user819236@example.com,+1-555-322-7915,59,DE,desktop,438.59,14,1,1,0
tx_002213,852080,user852080@example.com,+1-555-188-5080,25,NG,mobile,179.63,3,4,1,0
tx_002214,659078,user659078@example.com,+1-555-858-9075,25,US,desktop,342.3,0,1,0,0
tx_002215,536979,user536979@example.com,+1-555-286-5528,44,CA,desktop,133.71,12,4,0,0
tx_002216,632619,user632619@example.com,+1-555-539-3932,48,DE,mobile,219.37,3,2,1,0
tx_002217,446062,user446062@example.com,+1-555-821-7530,85,GB,desktop,166.33,4,1,0,0
tx_002218,428650,user428650@example.com,+1-555-174-8740,37,US,tablet,146.93,7,4,0,0
tx_002219,233065,user233065@example.com,+1-555-429-8658,31,CA,mobile,226.23,11,4,0,0
tx_002220,520587,user520587@example.com,+1-555-787-5305,82,DE,mobile,79.06,19,4,0,0
tx_002221,445191,user445191@example.com,+1-555-706-4961,28,IN,mobile,396.91,10,4,1,0
tx_002222,354526,user354526@example.com,+1-555-800-2343,19,US,mobile,147.41,20,5,0,0
tx_002223,425869,user425869@example.com,+1-555-643-1353,46,CA,desktop,384.16,14,1,1,0
tx_002224,731343,user731343@example.com,+1-555-748-9382,45,FR,mobile,95.09,9,3,0,0
tx_002225,808299,user808299@example.com,+1-555-783-7526,60,IN,desktop,147.0,12,2,1,0
tx_002226,823990,user823990@example.com,+1-555-836-6190,77,IN,mobile,78.82,3,5,0,0
tx_002227,862767,user862767@example.com,+1-555-652-6250,81,US,mobile,76.08,23,5,0,0
tx_002228,985176,user985176@example.com,+1-555-524-1210,37,CA,desktop,106.57,7,6,0,0
tx_002229,441316,user441316@example.com,+1-555-172-5083,84,DE,mobile,96.4,21,2,1,1
tx_002230,904867,user904867@example.com,+1-555-345-9291,61,DE,mobile,79.43,15,2,0,0
tx_002231,469255,user469255@example.com,+1-555-985-5157,22,IN,mobile,208.3,7,3,0,0
tx_002232,845157,user845157@example.com,+1-555-726-6226,81,DE,mobile,314.43,11,3,0,0
tx_002233,977701,user977701@example.com,+1-555-324-4393,27,GB,mobile,326.01,2,2,0,0
tx_002234,805365,user805365@example.com,+1-555-445-1945,58,DE,mobile,38.87,14,3,0,0
tx_002235,440377,user440377@example.com,+1-555-116-3911,71,US,desktop,165.5,1,3,0,0
tx_002236,438983,user438983@example.com,+1-555-911-1765,34,GB,mobile,152.75,15,5,0,0
tx_002237,665754,user665754@example.com,+1-555-567-6206,36,DE,desktop,505.87,4,1,0,0
tx_002238,998704,user998704@example.com,+1-555-698-9834,50,FR,desktop,170.56,3,5,0,0
tx_002239,221315,user221315@example.com,+1-555-451-4263,78,DE,mobile,195.36,5,3,0,0
tx_002240,331765,user331765@example.com,+1-555-557-8725,33,BR,mobile,55.38,2,4,0,0
tx_002241,485997,user485997@example.com,+1-555-627-1384,63,DE,desktop,104.15,21,3,1,0
tx_002242,826989,user826989@example.com,+1-555-502-5544,48,BR,mobile,51.97,22,2,1,0
tx_002243,317437,user317437@example.com,+1-555-891-6889,25,CA,mobile,218.44,22,2,0,0
tx_002244,507907,user507907@example.com,+1-555-710-3872,66,IN,mobile,516.62,17,1,0,1
tx_002245,318620,user318620@example.com,+1-555-753-1885,74,BR,desktop,107.31,5,2,0,0
tx_002246,736986,user736986@example.com,+1-555-276-2960,57,NG,mobile,171.63,18,6,0,0
tx_002247,310669,user310669@example.com,+1-555-521-1630,29,DE,mobile,96.94,18,3,0,0
tx_002248,186732,user186732@example.com,+1-555-565-8993,28,IN,mobile,125.08,5,6,0,0
tx_002249,527228,user527228@example.com,+1-555-456-1041,46,US,desktop,221.86,20,5,0,0
tx_002250,101239,user101239@example.com,+1-555-347-1624,52,US,mobile,681.64,23,3,0,1
tx_002251,364728,user364728@example.com,+1-555-672-8160,55,DE,desktop,499.73,9,5,0,0
tx_002252,969915,user969915@example.com,+1-555-359-3697,34,US,mobile,599.06,14,1,0,0
tx_002253,835114,user835114@example.com,+1-555-389-4282,52,DE,mobile,386.5,20,4,0,0
tx_002254,665210,user665210@example.com,+1-555-726-3759,38,US,mobile,169.86,6,0,0,0
tx_002255,503843,user503843@example.com,+1-555-444-9015,64,GB,mobile,152.1,23,3,0,0
tx_002256,828154,user828154@example.com,+1-555-785-9357,72,DE,mobile,107.87,7,3,0,0
tx_002257,149370,user149370@example.com,+1-555-421-9358,62,GB,desktop,167.75,23,3,0,0
tx_002258,491183,user491183@example.com,+1-555-368-3765,18,DE,mobile,521.51,5,2,0,1
tx_002259,494785,user494785@example.com,+1-555-956-2803,85,US,tablet,517.57,17,0,0,0
tx_002260,115081,user115081@example.com,+1-555-835-8451,19,IN,mobile,848.73,12,2,0,1
tx_002261,189294,user189294@example.com,+1-555-932-8639,85,NG,mobile,234.19,8,3,0,0
tx_002262,488310,user488310@example.com,+1-555-840-4188,20,DE,mobile,68.09,10,5,1,0
tx_002263,232436,user232436@example.com,+1-555-600-6201,53,US,desktop,300.0,5,8,0,0
tx_002264,990504,user990504@example.com,+1-555-362-4516,25,GB,mobile,686.47,16,2,0,1
tx_002265,221766,user221766@example.com,+1-555-864-1134,24,BR,mobile,567.36,23,3,0,0
tx_002266,126287,user126287@example.com,+1-555-169-4695,64,FR,desktop,138.43,14,3,0,0
tx_002267,813525,user813525@example.com,+1-555-793-9053,67,DE,mobile,74.38,6,4,0,0
tx_002268,464915,user464915@example.com,+1-555-714-8720,26,DE,desktop,72.43,16,2,0,0
tx_002269,486591,user486591@example.com,+1-555-233-1933,84,IN,desktop,113.87,10,4,0,0
tx_002270,339201,user339201@example.com,+1-555-552-3762,39,NG,mobile,128.87,22,5,0,0
tx_002271,100878,user100878@example.com,+1-555-890-1664,39,DE,desktop,160.04,6,4,0,0
tx_002272,745824,user745824@example.com,+1-555-428-3682,38,DE,mobile,328.41,12,4,0,1
tx_002273,560538,user560538@example.com,+1-555-633-3678,49,DE,desktop,155.7,11,1,1,0
tx_002274,456931,user456931@example.com,+1-555-945-1478,30,DE,tablet,212.02,21,2,0,0
tx_002275,281121,user281121@example.com,+1-555-165-9056,46,DE,desktop,48.32,2,3,0,0
tx_002276,221920,user221920@example.com,+1-555-573-8558,32,US,tablet,107.99,14,3,0,0
tx_002277,745600,user745600@example.com,+1-555-513-9355,21,CA,desktop,103.75,19,0,1,0
tx_002278,160420,user160420@example.com,+1-555-526-7698,43,FR,mobile,40.15,8,5,0,0
tx_002279,947465,user947465@example.com,+1-555-995-7839,63,NG,mobile,152.61,12,2,0,1
tx_002280,582471,user582471@example.com,+1-555-334-8084,69,US,mobile,48.69,7,1,0,0
tx_002281,253308,user253308@example.com,+1-555-445-7076,42,IN,mobile,144.08,10,6,0,0
tx_002282,896445,user896445@example.com,+1-555-689-2583,40,BR,desktop,224.46,22,6,1,0
tx_002283,348815,user348815@example.com,+1-555-358-2599,71,DE,mobile,527.42,8,3,0,1
tx_002284,369065,user369065@example.com,+1-555-161-5502,64,DE,desktop,99.21,4,1,0,0
tx_002285,741053,user741053@example.com,+1-555-280-7214,74,US,mobile,219.83,13,3,0,0
tx_002286,209060,user209060@example.com,+1-555-312-1267,79,IN,mobile,120.66,11,4,0,0
tx_002287,669136,user669136@example.com,+1-555-232-5917,73,US,mobile,45.94,18,4,0,0
tx_002288,346840,user346840@example.com,+1-555-213-8983,81,DE,tablet,531.49,0,2,0,0
tx_002289,845498,user845498@example.com,+1-555-771-2134,46,US,mobile,232.09,21,4,0,0
tx_002290,518558,user518558@example.com,+1-555-871-3816,44,BR,mobile,289.2,16,4,0,0
tx_002291,684265,user684265@example.com,+1-555-906-9879,39,NG,mobile,589.58,20,2,0,1
tx_002292,515389,user515389@example.com,+1-555-325-3959,33,BR,tablet,143.51,9,1,0,0
tx_002293,271866,user271866@example.com,+1-555-228-1258,68,NG,mobile,64.79,10,1,0,0
tx_002294,389422,user389422@example.com,+1-555-562-7152,66,BR,desktop,97.96,8,1,1,0
tx_002295,851819,user851819@example.com,+1-555-596-9842,72,BR,mobile,59.13,20,7,1,0
tx_002296,558959,user558959@example.com,+1-555-203-3075,29,US,mobile,436.35,1,4,0,1
tx_002297,244726,user244726@example.com,+1-555-900-2944,51,GB,desktop,703.91,12,2,0,0
tx_002298,160719,user160719@example.com,+1-555-425-4886,33,NG,desktop,222.66,6,5,0,0
tx_002299,175439,user175439@example.com,+1-555-291-5822,78,CA,desktop,334.9,15,4,0,0
tx_002300,833447,user833447@example.com,+1-555-813-8331,36,DE,mobile,397.72,23,3,1,0
tx_002301,945555,user945555@example.com,+1-555-512-9940,27,CA,tablet,615.62,16,3,0,1
tx_002302,552696,user552696@example.com,+1-555-381-8316,56,DE,mobile,684.86,1,3,0,0
tx_002303,625419,user625419@example.com,+1-555-889-3617,77,US,tablet,30.41,9,1,0,0
tx_002304,566743,user566743@example.com,+1-555-148-8074,80,DE,mobile,123.57,0,3,1,0
tx_002305,398039,user398039@example.com,+1-555-179-6677,24,US,mobile,204.18,11,4,0,0
tx_002306,791177,user791177@example.com,+1-555-542-5418,40,IN,mobile,111.18,4,3,1,0
tx_002307,330738,user330738@example.com,+1-555-762-6711,28,CA,desktop,163.28,16,4,1,0
tx_002308,760767,user760767@example.com,+1-555-643-4957,38,BR,desktop,275.95,12,1,0,0
tx_002309,176234,user176234@example.com,+1-555-726-6689,54,US,mobile,270.58,7,2,0,0
tx_002310,621261,user621261@example.com,+1-555-619-7630,37,DE,mobile,388.91,20,7,0,0
tx_002311,603965,user603965@example.com,+1-555-208-1123,22,NG,mobile,207.65,17,1,0,1
tx_002312,218931,user218931@example.com,+1-555-131-6545,52,FR,mobile,13.95,15,3,0,0
tx_002313,883267,user883267@example.com,+1-555-776-2377,21,BR,desktop,152.61,8,2,1,0
tx_002314,269398,user269398@example.com,+1-555-152-4029,33,NG,mobile,256.8,6,0,0,0
tx_002315,711930,user711930@example.com,+1-555-809-4992,18,DE,mobile,408.04,14,3,0,0
tx_002316,529083,user529083@example.com,+1-555-699-9749,23,US,mobile,368.66,18,8,0,0
tx_002317,785815,user785815@example.com,+1-555-563-3929,47,BR,mobile,186.77,20,1,0,0
tx_002318,491366,user491366@example.com,+1-555-129-8373,75,GB,tablet,116.85,18,1,0,0
tx_002319,638580,user638580@example.com,+1-555-773-4033,70,DE,mobile,193.54,0,5,0,0
tx_002320,764934,user764934@example.com,+1-555-664-3063,24,US,tablet,36.07,23,4,0,0
tx_002321,108895,user108895@example.com,+1-555-701-4905,20,IN,desktop,126.69,5,2,0,0
tx_002322,290908,user290908@example.com,+1-555-282-1808,40,BR,mobile,460.09,0,0,0,1
tx_002323,500582,user500582@example.com,+1-555-118-8372,62,IN,mobile,193.09,13,3,0,0
tx_002324,422634,user422634@example.com,+1-555-163-5484,68,US,desktop,264.79,10,3,0,0
tx_002325,132209,user132209@example.com,+1-555-210-7187,73,IN,desktop,56.65,2,4,0,0
tx_002326,672967,user672967@example.com,+1-555-450-8178,41,DE,mobile,406.14,5,2,0,0
tx_002327,173172,user173172@example.com,+1-555-180-4679,29,US,desktop,179.45,4,3,0,0
tx_002328,784447,user784447@example.com,+1-555-463-5055,19,GB,mobile,258.32,10,4,1,0
tx_002329,258140,user258140@example.com,+1-555-358-3281,27,FR,mobile,300.16,17,1,0,0
tx_002330,640956,user640956@example.com,+1-555-956-7428,22,FR,mobile,395.98,16,2,0,0
tx_002331,900439,user900439@example.com,+1-555-510-8489,76,US,desktop,230.24,0,1,0,0
tx_002332,426918,user426918@example.com,+1-555-163-6166,36,NG,mobile,182.75,4,2,0,0
tx_002333,293608,user293608@example.com,+1-555-711-1347,73,US,mobile,69.92,14,1,0,0
tx_002334,306178,user306178@example.com,+1-555-736-7403,55,FR,mobile,51.48,19,4,1,0
tx_002335,506586,user506586@example.com,+1-555-574-7001,54,IN,mobile,226.83,0,2,0,0
tx_002336,364560,user364560@example.com,+1-555-949-4082,48,IN,mobile,259.54,8,1,0,0
tx_002337,888829,user888829@example.com,+1-555-296-4682,73,CA,desktop,291.14,2,3,0,0
tx_002338,857038,user857038@example.com,+1-555-954-5456,20,NG,mobile,99.76,11,4,0,0
tx_002339,710304,user710304@example.com,+1-555-934-8116,24,US,tablet,127.68,9,2,0,0
tx_002340,410493,user410493@example.com,+1-555-205-7124,46,DE,desktop,223.81,4,4,0,0
tx_002341,219384,user219384@example.com,+1-555-889-5653,44,IN,desktop,141.33,23,0,0,0
tx_002342,308334,user308334@example.com,+1-555-373-8248,55,NG,tablet,894.33,18,4,0,1
tx_002343,516104,user516104@example.com,+1-555-151-8731,68,DE,mobile,125.41,13,6,0,0
tx_002344,833996,user833996@example.com,+1-555-172-1466,57,US,mobile,272.57,18,2,0,1
tx_002345,793842,user793842@example.com,+1-555-564-1628,35,US,mobile,361.01,7,2,0,0
tx_002346,980373,user980373@example.com,+1-555-747-5280,40,IN,mobile,376.47,22,2,0,0
tx_002347,499496,user499496@example.com,+1-555-764-8033,69,DE,mobile,139.31,9,5,0,0
tx_002348,597444,user597444@example.com,+1-555-809-1987,31,US,desktop,301.2,9,2,0,0
tx_002349,295682,user295682@example.com,+1-555-863-8769,52,DE,desktop,275.23,13,2,0,0
tx_002350,720351,user720351@example.com,+1-555-556-2235,54,IN,mobile,310.45,13,3,0,0
tx_002351,679159,user679159@example.com,+1-555-758-7258,69,NG,desktop,221.61,14,3,0,0
tx_002352,162373,user162373@example.com,+1-555-220-8229,66,NG,mobile,362.81,19,2,0,0
tx_002353,466798,user466798@example.com,+1-555-713-1409,49,US,mobile,241.54,6,0,0,0
tx_002354,939229,user939229@example.com,+1-555-648-8637,39,US,mobile,62.04,16,3,0,0
tx_002355,562381,user562381@example.com,+1-555-958-8572,43,DE,mobile,236.26,4,2,0,0
tx_002356,492802,user492802@example.com,+1-555-872-2313,45,IN,mobile,257.01,5,3,1,1
tx_002357,212477,user212477@example.com,+1-555-122-2881,32,NG,mobile,345.4,11,5,0,0
tx_002358,813980,user813980@example.com,+1-555-892-8742,60,FR,mobile,227.03,12,2,1,0
tx_002359,914538,user914538@example.com,+1-555-174-9689,32,US,mobile,625.45,15,3,0,0
tx_002360,915287,user915287@example.com,+1-555-293-5358,62,IN,desktop,187.73,3,7,0,0
tx_002361,928933,user928933@example.com,+1-555-648-2130,69,GB,mobile,133.48,19,4,0,0
tx_002362,951169,user951169@example.com,+1-555-442-3515,83,US,desktop,500.74,13,2,0,0
tx_002363,372918,user372918@example.com,+1-555-422-4044,26,FR,desktop,183.8,14,2,0,0
tx_002364,781294,user781294@example.com,+1-555-506-6679,69,FR,mobile,211.65,17,2,1,0
tx_002365,363348,user363348@example.com,+1-555-205-7494,23,CA,mobile,257.08,16,1,0,1
tx_002366,425911,user425911@example.com,+1-555-205-6460,40,FR,tablet,241.68,10,4,0,0
tx_002367,253541,user253541@example.com,+1-555-277-9012,29,US,mobile,308.7,11,5,0,0
tx_002368,138206,user138206@example.com,+1-555-390-1095,29,FR,mobile,331.42,5,5,0,0
tx_002369,627248,user627248@example.com,+1-555-190-4508,29,DE,desktop,123.77,13,4,0,0
tx_002370,171607,user171607@example.com,+1-555-962-3625,20,US,desktop,75.65,4,3,0,0
tx_002371,279148,user279148@example.com,+1-555-548-7764,73,NG,desktop,84.3,15,1,0,0
tx_002372,272017,user272017@example.com,+1-555-308-7127,22,DE,desktop,464.34,10,3,0,1
tx_002373,653041,user653041@example.com,+1-555-472-9017,45,CA,mobile,172.25,5,3,0,0
tx_002374,546891,user546891@example.com,+1-555-712-3819,65,GB,desktop,358.78,11,9,0,0
tx_002375,951159,user951159@example.com,+1-555-506-8698,85,BR,mobile,337.71,22,2,0,0
tx_002376,691687,user691687@example.com,+1-555-433-5844,76,US,desktop,211.62,13,7,0,0
tx_002377,262757,user262757@example.com,+1-555-869-2380,27,US,mobile,98.45,8,2,0,0
tx_002378,327294,user327294@example.com,+1-555-856-8460,85,US,mobile,343.42,10,5,0,0
tx_002379,303314,user303314@example.com,+1-555-587-3101,62,DE,mobile,206.23,14,3,0,0
tx_002380,510392,user510392@example.com,+1-555-226-7841,30,GB,desktop,71.19,3,0,0,0
tx_002381,182071,user182071@example.com,+1-555-437-5831,48,IN,mobile,142.29,13,7,0,0
tx_002382,483528,user483528@example.com,+1-555-180-5633,80,US,desktop,47.23,0,0,0,0
tx_002383,383430,user383430@example.com,+1-555-161-5813,44,US,mobile,147.8,20,3,0,0
tx_002384,193993,user193993@example.com,+1-555-856-9778,30,BR,mobile,219.9,14,1,0,0
tx_002385,893454,user893454@example.com,+1-555-859-6261,77,US,mobile,190.02,2,1,0,0
tx_002386,409892,user409892@example.com,+1-555-767-1397,82,BR,mobile,172.98,11,1,0,1
tx_002387,114356,user114356@example.com,+1-555-714-9602,84,GB,desktop,218.21,21,4,0,0
tx_002388,762842,user762842@example.com,+1-555-236-3534,82,BR,tablet,295.75,23,2,1,0
tx_002389,672647,user672647@example.com,+1-555-993-5231,77,GB,desktop,378.64,3,1,1,0
tx_002390,415759,user415759@example.com,+1-555-750-8407,48,DE,mobile,413.9,6,1,0,0
tx_002391,445621,user445621@example.com,+1-555-959-1761,31,US,mobile,112.3,3,3,0,1
tx_002392,279100,user279100@example.com,+1-555-422-3092,59,DE,desktop,441.66,8,1,1,0
tx_002393,385790,user385790@example.com,+1-555-831-8890,33,CA,desktop,206.48,20,2,0,0
tx_002394,248346,user248346@example.com,+1-555-881-2054,50,US,desktop,158.4,16,6,1,0
tx_002395,254977,user254977@example.com,+1-555-703-5649,62,NG,mobile,86.67,6,2,0,0
tx_002396,450005,user450005@example.com,+1-555-752-2672,82,US,desktop,281.36,7,4,0,0
tx_002397,849455,user849455@example.com,+1-555-216-4185,37,IN,mobile,273.7,14,2,0,0
tx_002398,254758,user254758@example.com,+1-555-417-8113,35,DE,desktop,131.95,14,2,0,0
tx_002399,840509,user840509@example.com,+1-555-271-9630,67,DE,desktop,135.17,11,2,0,0
tx_002400,845747,user845747@example.com,+1-555-115-6164,18,NG,desktop,184.73,10,4,1,1
tx_002401,136818,user136818@example.com,+1-555-576-4257,56,FR,mobile,156.24,22,4,0,0
tx_002402,348043,user348043@example.com,+1-555-200-1721,68,IN,desktop,107.97,12,5,0,0
tx_002403,618912,user618912@example.com,+1-555-348-4612,55,US,mobile,78.17,18,4,0,0
tx_002404,245744,user245744@example.com,+1-555-271-8324,44,DE,mobile,444.98,23,4,0,0
tx_002405,473462,user473462@example.com,+1-555-974-7809,74,US,desktop,141.7,8,2,1,0
tx_002406,731216,user731216@example.com,+1-555-843-4207,43,US,mobile,272.6,18,4,0,0
tx_002407,105617,user105617@example.com,+1-555-874-2529,66,US,mobile,311.4,19,2,0,0
tx_002408,674704,user674704@example.com,+1-555-640-5892,49,CA,desktop,282.34,5,1,0,0
tx_002409,374802,user374802@example.com,+1-555-529-8488,19,CA,desktop,323.25,5,4,0,0
tx_002410,807405,user807405@example.com,+1-555-403-6060,54,CA,mobile,280.11,3,2,0,0
tx_002411,269217,user269217@example.com,+1-555-515-5874,21,NG,mobile,121.83,14,2,0,1
tx_002412,730742,user730742@example.com,+1-555-408-7359,81,DE,desktop,163.27,18,1,1,0
tx_002413,787103,user787103@example.com,+1-555-631-2164,58,FR,mobile,436.97,18,1,0,0
tx_002414,492935,user492935@example.com,+1-555-497-6567,43,US,mobile,138.39,9,1,0,0
tx_002415,502582,user502582@example.com,+1-555-186-1702,51,US,mobile,206.7,16,3,0,0
tx_002416,462844,user462844@example.com,+1-555-588-2437,60,NG,desktop,296.67,0,4,0,0
tx_002417,818203,user818203@example.com,+1-555-612-1463,35,US,mobile,545.97,15,1,0,0
tx_002418,468629,user468629@example.com,+1-555-868-6527,37,GB,mobile,411.06,11,4,0,0
tx_002419,971935,user971935@example.com,+1-555-669-9676,46,BR,desktop,95.02,19,3,0,0
tx_002420,239220,user239220@example.com,+1-555-661-2334,35,DE,desktop,266.45,23,5,0,0
tx_002421,461243,user461243@example.com,+1-555-908-5234,69,US,mobile,244.86,13,2,0,0
tx_002422,591751,user591751@example.com,+1-555-703-9044,25,BR,desktop,164.39,14,3,0,0
tx_002423,599862,user599862@example.com,+1-555-525-8649,74,BR,tablet,211.24,22,2,0,0
tx_002424,511200,user511200@example.com,+1-555-956-4808,41,DE,mobile,120.83,8,1,0,0
tx_002425,975600,user975600@example.com,+1-555-123-7701,56,CA,mobile,182.19,3,4,0,0
tx_002426,538426,user538426@example.com,+1-555-821-1389,28,DE,desktop,139.43,12,4,1,0
tx_002427,249648,user249648@example.com,+1-555-957-7808,44,DE,desktop,223.2,8,6,0,1
tx_002428,443058,user443058@example.com,+1-555-273-7529,69,US,desktop,159.69,15,1,0,0
tx_002429,148757,user148757@example.com,+1-555-718-6245,36,BR,mobile,573.45,18,4,0,0
tx_002430,361527,user361527@example.com,+1-555-612-2028,26,BR,desktop,228.65,12,3,0,1
tx_002431,522654,user522654@example.com,+1-555-943-3665,53,CA,desktop,197.57,7,4,0,0
tx_002432,170588,user170588@example.com,+1-555-359-2545,29,IN,mobile,174.83,13,4,1,0
tx_002433,539082,user539082@example.com,+1-555-279-1530,39,IN,tablet,160.03,10,2,0,0
tx_002434,298557,user298557@example.com,+1-555-845-9091,48,DE,desktop,71.21,4,1,0,1
tx_002435,936120,user936120@example.com,+1-555-147-2634,56,US,desktop,358.2,18,4,1,0
tx_002436,225436,user225436@example.com,+1-555-499-2859,61,IN,tablet,501.22,7,2,0,1
tx_002437,510069,user510069@example.com,+1-555-279-7306,64,US,mobile,137.73,12,1,1,0
tx_002438,264101,user264101@example.com,+1-555-890-3898,75,BR,desktop,435.45,21,8,1,0
tx_002439,499578,user499578@example.com,+1-555-567-4643,22,BR,mobile,888.58,4,2,0,1
tx_002440,532116,user532116@example.com,+1-555-436-1509,42,IN,desktop,687.77,10,4,1,1
tx_002441,548304,user548304@example.com,+1-555-735-9339,18,NG,desktop,486.59,4,3,0,1
